"P_000736","P_000737","P_000646","P_000647","P_000648","P_001886","P_001887","P_002539","P_002540","P_002521","P_002522","P_002547","P_002548","P_000733","P_002440","P_000687","P_000690","P_000691","P_000721","P_000720","P_000744","P_000745","P_000753","P_002441","P_000500","P_000501","VAL_0","VAL_1","VAL_2","VAL_3"
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6440",TRANSFERÊNCIA DO FUNDEB - FPM,"1751",TRANSF. REC. FUNDO DE MANUT. E DES. DA EDUC. BÁSICA E VALORIZ. DOS PROFISSIONAIS DA EDUC. - FUNDEB,"1751500",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,"175150",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS,"5",2024,"540",TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS,Setembro,9,"17515001",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL,TRANSFERÊNCIAS CORRENTES,"7","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,16429743.84,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2611",TAXA SERV ADM CADAST E CRED OPER COND EVENT SETCER,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Setembro,9,"11210101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - PRINCIPAL","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,318.83,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2301",TAXA DE LIMPEZA PÚBLICA - DÍVIDA ATIVA JUDICIAL - FT 501,"1122",TAXAS PELA PRESTAÇÃO DE SERVIÇOS,"1122530",TAXA PELA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA PÚBLICA E MANEJO DE RESÍDUOS SÓLIDOS,"112253",TAXA PELA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA PÚBLICA E MANEJO DE RESÍDUOS SÓLIDOS,TAXAS,"2",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Setembro,9,"11225303",TAXA PELA PRESTAÇÃO DE SERVIÇOS DE LIMPEZA PÚBLICA E MANEJO DE RESÍDUOS SÓLIDOS - DÍVIDA ATIVA,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,1600.23,1079293.86,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"4162",MULTA POR ATRASO TAXAS DE LICENÇA - EXERCÍCIO ANTERIOR,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Janeiro,1,"11210102","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - MULTAS E JUROS","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,25296.74,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"7217",TRANSF. DO FNS - RECURSOS SUS - VENCIMENTOS E DEMAIS VANTAGENS  ACS,"1713",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS ,"1713501",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - ATENÇÃO PRIMÁRIA,"171350",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,"1",2024,"604",TRANSF. DO GOV. FEDERAL - VENCIMENTO DOS AGENTES COMUNITÁRIOS DE SAÚDE E DOS AGENTES DE COMBATE ÀS ENDEMIAS,Fevereiro,2,"17135011",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - ATENÇÃO PRIMÁRIA - PRINCIPAL,TRANSFERÊNCIAS CORRENTES,"7","480100",FUNDO MUNICIPAL DE SAÚDE - FMS,,0,5574576,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6442",TRANSFERÊNCIA DO FUNDEB - ICMS,"1751",TRANSF. REC. FUNDO DE MANUT. E DES. DA EDUC. BÁSICA E VALORIZ. DOS PROFISSIONAIS DA EDUC. - FUNDEB,"1751500",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,"175150",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS,"5",2024,"540",TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS,Maio,5,"17515001",TRANSF. DE RECURSOS DO FUNDO DE MANUT. E DESENV. DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB - PRINCIPAL,TRANSFERÊNCIAS CORRENTES,"7","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,12171747.16,35270432.78,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2291",TAXA DE LICENÇA VIGILÂNCIA SANITÁRIA - EXERCÍCIO - FT 501,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121500",TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA,"112150",TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA,TAXAS,"2",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Julho,7,"11215001",TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA - PRINCIPAL,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,308246.57,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6950",APOIO À MANUTENÇÃO DOS POLOS DE ACADEMIA DA SAÚDE,"1713",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS ,"1713501",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - ATENÇÃO PRIMÁRIA,"171350",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,"1",2024,"600",TRANSF. FUNDO A FUNDO SUS GOV. FED. - BL. MANUTENÇÃO SERV. SAÚDE,Junho,6,"17135011",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - ATENÇÃO PRIMÁRIA - PRINCIPAL,TRANSFERÊNCIAS CORRENTES,"7","480100",FUNDO MUNICIPAL DE SAÚDE - FMS,,0,111000,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"5529",JUROS SOBRE TAXA UTIL. ÁREA DOMÍNIO PÚBLICO - EXERCÍCIO,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Agosto,8,"11210102","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - MULTAS E JUROS","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,12.25,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"9150",RENDIMENTOS DE APLICAÇÃO - FT 659 - 15.01,"1321",JUROS E CORREÇÕES MONETÁRIAS,"1321010",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,"132101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,VALORES MOBILIÁRIOS,"2",2024,"659",OUTROS RECURSOS VINCULADOS À SAÚDE,Junho,6,"13210101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL,RECEITA PATRIMONIAL,"3","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,2015.63,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"9407",SEPULTAMENTO EM COVA - PARQUE DAS FLORES - FT 899 - 15.01,"1699",OUTROS SERVIÇOS,"1699990",OUTROS SERVIÇOS,"169999",OUTROS SERVIÇOS,OUTROS SERVIÇOS,"9",2024,"899",OUTROS RECURSOS VINCULADOS,Agosto,8,"16999901",OUTROS SERVIÇOS - PRINCIPAL,RECEITA DE SERVIÇOS,"6","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,2196.4,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6542",TARIFA DE SERVIÇOS DE NECRÓPOLES - EMLURB,"1699",OUTROS SERVIÇOS,"1699990",OUTROS SERVIÇOS,"169999",OUTROS SERVIÇOS,OUTROS SERVIÇOS,"9",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Agosto,8,"16999901",OUTROS SERVIÇOS - PRINCIPAL,RECEITA DE SERVIÇOS,"6","501000",AUTARQUIA DE MANUTENÇÃO E LIMPEZA URBANA - EMLURB,,0,939.38,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2257",TAXA LIC. PELA OCUPAÇÃO DE ÁREAS PÚBLICAS - PARCELAMENTO DÍVIDA ATIVA JUDICIAL,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Setembro,9,"11210103","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,94.88,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6279",HONORÁRIOS ADVOCATÍCIOS - PROTESTO - 10% (PARCELAMENTO)),"1999",OUTRAS RECEITAS CORRENTES,"1999122",ÔNUS DE SUCUMBÊNCIA,"199912",ENCARGOS LEGAIS PELA INSCRIÇÃO EM DÍVIDA ATIVA E RECEITAS DE ÔNUS DE SUCUMBÊNCIA,DEMAIS RECEITAS CORRENTES,"9",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Outubro,10,"19991221",ÔNUS DE SUCUMBÊNCIA - PRINCIPAL,OUTRAS RECEITAS CORRENTES,"9","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,256511.85,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"5539",JUROS SOBRE TRSD -TAXA COL. REM. DEST. RES. SÓLIDO - EXERCÍCIO ANTERIOR,"1122",TAXAS PELA PRESTAÇÃO DE SERVIÇOS,"1122010",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,"112201",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Janeiro,1,"11220102",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - MULTAS E JUROS,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,2775.55,9251.81,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"9408",SEPULTAMENTO EM COVA - CASA AMARELA - FT 899 - 15.01,"1699",OUTROS SERVIÇOS,"1699990",OUTROS SERVIÇOS,"169999",OUTROS SERVIÇOS,OUTROS SERVIÇOS,"9",2024,"899",OUTROS RECURSOS VINCULADOS,Janeiro,1,"16999901",OUTROS SERVIÇOS - PRINCIPAL,RECEITA DE SERVIÇOS,"6","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,532.05,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"4522",MULTAS SOBRE TAXA DE LICENÇA DE FUNCIONAMENTO - DÍVIDA ATIVA,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Janeiro,1,"11210104","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA - MULTAS E JUROS","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,53194.71,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"5540",JUROS SOBRE TRSD -TAXA COL. REM. DEST. RES. SÓLIDO - DÍVIDA ATIVA,"1122",TAXAS PELA PRESTAÇÃO DE SERVIÇOS,"1122010",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,"112201",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Fevereiro,2,"11220104",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - DÍVIDA ATIVA - MULTAS E JUROS,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,2257.72,7525.72,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"9444",UTILIZAÇÃO/ RESERVA DE VELÓRIO POPULAR - CEMITÉRIO VÁRZEA - FT 899 - 15.01,"1699",OUTROS SERVIÇOS,"1699990",OUTROS SERVIÇOS,"169999",OUTROS SERVIÇOS,OUTROS SERVIÇOS,"9",2024,"899",OUTROS RECURSOS VINCULADOS,Fevereiro,2,"16999901",OUTROS SERVIÇOS - PRINCIPAL,RECEITA DE SERVIÇOS,"6","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,579.6,
"7",RECEITAS CORRENTES INTRAORÇAMENTÁRIAS,"621210101",RECEITA REALIZADA,C,"9697",CONTRIB. PATRONAL - APOSENTADOS - FUNDO RECIPREV,"7215",CONTRIBUIÇÕES PARA REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTEÇÃO SOCIAL,"7215501",CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL - INATIVO,"721550",CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL INATIVO E PENSIONISTAS,CONTRIBUIÇÕES SOCIAIS,"1",2024,"800",RECURSOS VINC. AO RPPS - FUNDO CAPIT. (PLANO PREV.),Março,3,"72155011",CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL - INATIVO - PRINCIPAL,CONTRIBUIÇÕES,"2","610200",FUNDO PREVIDENCIÁRIO - RECIPREV,,2555646.63,5197570.2,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2305",TRSD - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA - FT 501,"1122",TAXAS PELA PRESTAÇÃO DE SERVIÇOS,"1122010",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,"112201",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,TAXAS,"2",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Abril,4,"11220103",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - DÍVIDA ATIVA,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,213434.66,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6122",OUTRAS REC. DE VAL. MOBILIÁRIOS (APLIC. MERC. ABERTO) - FT 501 - 15.01,"1321",JUROS E CORREÇÕES MONETÁRIAS,"1321010",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,"132101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,VALORES MOBILIÁRIOS,"2",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Fevereiro,2,"13210101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL,RECEITA PATRIMONIAL,"3","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,4964088.22,9928176.18,
"1",RECEITAS CORRENTES,"621310101",(-) FUNDEB,D,"8889",FUNDEB - RETENÇÃO SOBRE A RECEITA DO ITR,"1711",TRANSFERÊNCIAS DECORRENTES DE PARTICIPAÇÃO NA RECEITA DA UNIÃO,"1711520",COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,"171152",COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,"1",2024,"500",RECURSOS NÃO VINCULADOS DE IMPOSTOS,Abril,4,"17115209",COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - DEDUÇÃO PARA FORMAÇÃO DO FUNDEB,TRANSFERÊNCIAS CORRENTES,"7","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,56041.3,27877.44,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"7238",TRANSF. DO FNS - RECURSOS SUS - COMPLEMENTO PISO SALARIAL DOS PROFISSIONAIS DA ENFERMAGEM,"1713",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS ,"1713505",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - GESTÃO DO SUS,"171350",TRANSFERÊNCIAS DE RECURSOS DO SISTEMA ÚNICO DE SAÚDE - SUS - REPASSES FUNDO A FUNDO - BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES,"1",2024,"605",ASSIST. FINANCEIRA DA UNIÃO - COMPLEMENTAÇÃO PISOS SALARIAIS - PROFISSIONAIS DA ENFERMAGEM,Junho,6,"17135051",TRANSFERÊNCIAS DE RECURSOS DO BLOCO DE MANUTENÇÃO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE - GESTÃO DO SUS - PRINCIPAL,TRANSFERÊNCIAS CORRENTES,"7","480100",FUNDO MUNICIPAL DE SAÚDE - FMS,,0,3740721.31,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"5551",JUROS SOBRE TRSD -TAXA COL. REM. DEST. RES. SÓLIDO - EXERCÍCIO - FT 501,"1122",TAXAS PELA PRESTAÇÃO DE SERVIÇOS,"1122010",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,"112201",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL,TAXAS,"2",2024,"501",OUTROS RECURSOS NÃO VINCULADOS,Junho,6,"11220102",TAXAS PELA PRESTAÇÃO DE SERVIÇOS EM GERAL - MULTAS E JUROS,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,38873.78,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2256",TAXA LIC. PELA OCUPAÇÃO DE ÁREAS PÚBLICAS - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Junho,6,"11210103","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - DÍVIDA ATIVA","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,270.27,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"2611",TAXA SERV ADM CADAST E CRED OPER COND EVENT SETCER,"1121",TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA,"1121010","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO","112101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO",TAXAS,"2",2024,"753",RECURSOS PROVENIENTES DE TAXAS E CONTRIBUIÇÕES,Agosto,8,"11210101","TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - PRINCIPAL","IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,1567.87,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"1354",ISS PRÓPRIO CONFISSÃO - PARCELAMENTO ADMINISTRATIVO,"1114",IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS,"1114511",IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN,"111451",IMPOSTOS SOBRE SERVIÇOS,IMPOSTOS,"1",2024,"500",RECURSOS NÃO VINCULADOS DE IMPOSTOS,Agosto,8,"11145111",IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA","1","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,733445.48,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"3221",CONTRIBUIÇÃO PARA O CUSTEIO DA ILUMINAÇÃO PÚBLICA,"1241",CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA,"1241500",CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA,"124150",CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA,CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA,"4",2024,"751",RECURSOS DA COSIP,Junho,6,"12415001",CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - PRINCIPAL,CONTRIBUIÇÕES,"2","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,3791604.21,12638680.71,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6291",REND. DE APLIC. FINANCEIRA - FT 661 - FMAS,"1321",JUROS E CORREÇÕES MONETÁRIAS,"1321010",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,"132101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,VALORES MOBILIÁRIOS,"2",2024,"661",TRANSF. DE RECURSOS DOS FUNDOS EST. - ASSIST. SOCIAL,Junho,6,"13210101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL,RECEITA PATRIMONIAL,"3","590100",FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS,,0,9924.67,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"6262",REND. DE APLICAÇÃO REC. CONVÊNIO EDUCAÇÃO - FT 570 - 15.01,"1321",JUROS E CORREÇÕES MONETÁRIAS,"1321010",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,"132101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,VALORES MOBILIÁRIOS,"2",2024,"570",TRANSF. DO GOV. FEDERAL - CONVÊNIOS E INSTRUM. CONGÊNERES - EDUCAÇÃO,Julho,7,"13210101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL,RECEITA PATRIMONIAL,"3","150100",SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA,,0,2353.93,
"1",RECEITAS CORRENTES,"621210101",RECEITA REALIZADA,C,"9129",RENDIMENTOS DE APLIC. FINANCEIRAS - FT 669 - FMCA,"1321",JUROS E CORREÇÕES MONETÁRIAS,"1321010",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,"132101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,VALORES MOBILIÁRIOS,"2",2024,"669",OUTROS RECURSOS VINCULADOS À ASSISTÊNCIA SOCIAL,Julho,7,"13210101",REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL,RECEITA PATRIMONIAL,"3","590300",FUNDO MUNICIPAL DA CRIANÇA E DO ADOLESCENTE - FMCA,,0,47255.43,
